timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2026-09-11 14:15:37.683387+00:00,AWS-MUM-102,27.2,1006.8,83.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:16:36.576033+00:00,AWS-MUM-102,27.2,1006.8,83.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:32:59.646686+00:00,AWS-MUM-102,27.1,1006.9,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:36:32.128972+00:00,AWS-MUM-102,27.1,1006.9,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:50:02.101281+00:00,AWS-MUM-102,27.1,1007.1,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 14:57:15.559343+00:00,AWS-MUM-102,27.1,1007.1,84.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 15:02:17.682691+00:00,AWS-MUM-102,27.0,1007.2,85.0,False,,low,0.0,,,,HEALTHY,live
2026-09-11 15:06:54.515310+00:00,AWS-MUM-102,27.0,1007.2,85.0,False,,low,0.0,,,,HEALTHY,live
2025-01-01T00:00:00,AWS-MUM-102,26.1,1012.9,67.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T01:00:00,AWS-MUM-102,25.4,1012.3,70.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T02:00:00,AWS-MUM-102,24.8,1011.8,71.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T03:00:00,AWS-MUM-102,24.6,1011.3,70.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T04:00:00,AWS-MUM-102,24.0,1011.1,72.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T05:00:00,AWS-MUM-102,23.2,1011.3,75.0,False,,low,0.0,,,,HEALTHY,replay
2025-01-01T06:00:00,AWS-MUM-102,22.7,1011.7,79.0,False,,low,0.0,24.68,1011.78,70.83,HEALTHY,replay
2025-01-01T07:00:00,AWS-MUM-102,22.5,1012.3,78.0,False,,low,0.0,24.4,1011.77,72.0,HEALTHY,replay
2025-01-01T08:00:00,AWS-MUM-102,24.2,1013.3,70.0,False,,low,0.0,24.16,1011.84,72.75,HEALTHY,replay
2025-01-01T09:00:00,AWS-MUM-102,27.1,1014.0,57.0,False,,low,0.0,24.17,1012.0,72.44,HEALTHY,replay
2025-01-01T10:00:00,AWS-MUM-102,29.9,1014.0,47.0,False,,low,0.0,24.46,1012.2,70.9,HEALTHY,replay
2025-01-01T11:00:00,AWS-MUM-102,32.0,1013.5,38.0,False,,low,0.0,24.95,1012.36,68.73,HEALTHY,replay
2025-01-01T12:00:00,AWS-MUM-102,33.4,1012.5,33.0,False,,low,0.0,25.54,1012.46,66.17,HEALTHY,replay
2025-01-01T13:00:00,AWS-MUM-102,34.3,1011.0,30.0,False,,low,0.0,26.15,1012.46,63.62,HEALTHY,replay
2025-01-01T14:00:00,AWS-MUM-102,34.9,1009.8,27.0,True,drift,critical,95.0,26.73,1012.36,61.21,HEALTHY,replay
2025-01-01T15:00:00,AWS-MUM-102,34.9,1009.0,27.0,True,drift,critical,95.0,26.73,1012.36,61.21,HEALTHY,replay
2025-01-01T16:00:00,AWS-MUM-102,33.7,1008.8,31.0,False,,low,0.0,26.73,1012.36,61.21,HEALTHY,replay
2025-01-01T17:00:00,AWS-MUM-102,30.9,1009.2,44.0,False,,low,0.0,27.19,1012.12,59.2,HEALTHY,replay
2025-01-01T18:00:00,AWS-MUM-102,28.8,1010.0,54.0,False,,low,0.0,27.43,1011.94,58.25,HEALTHY,replay
