timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,is_anomaly,fault_type,severity,anomaly_score_pct,decision_basis,suggested_temperature_c,suggested_pressure_hpa,suggested_humidity_pct,health_status,source
2026-09-18T15:30:00+00:00,AWS-KOL-015,28.5,1008.4,88.0,False,,low,0.0,,,,,HEALTHY,live
2026-09-18T15:45:00+00:00,AWS-KOL-015,28.5,1008.5,88.0,False,,low,0.0,,,,,HEALTHY,live
2025-01-01T00:00:00,AWS-KOL-015,16.4,1015.0,76.0,False,,low,0.0,,,,,HEALTHY,replay
2025-01-01T01:00:00,AWS-KOL-015,15.8,1014.6,77.0,False,,low,0.0,,16.4,1015.0,76.0,HEALTHY,replay
2025-01-01T02:00:00,AWS-KOL-015,15.3,1014.0,79.0,False,,low,0.0,,15.8,1014.6,77.0,HEALTHY,replay
2025-01-01T03:00:00,AWS-KOL-015,14.9,1013.7,82.0,False,,low,0.0,,15.3,1014.0,79.0,HEALTHY,replay
2025-01-01T04:00:00,AWS-KOL-015,14.3,1013.9,85.0,False,,low,0.0,,14.9,1013.7,82.0,HEALTHY,replay
2025-01-01T05:00:00,AWS-KOL-015,13.8,1014.2,88.0,False,,low,0.0,,14.3,1013.9,85.0,HEALTHY,replay
2025-01-01T06:00:00,AWS-KOL-015,14.0,1015.3,91.0,False,,low,0.0,,15.08,1014.23,81.17,HEALTHY,replay
2025-01-01T07:00:00,AWS-KOL-015,14.7,1016.0,88.0,False,,low,0.0,,14.93,1014.39,82.57,HEALTHY,replay
2025-01-01T08:00:00,AWS-KOL-015,16.3,1016.6,81.0,False,,low,0.0,,14.9,1014.59,83.25,HEALTHY,replay
2025-01-01T09:00:00,AWS-KOL-015,18.3,1016.7,72.0,False,,low,0.0,,15.06,1014.81,83.0,HEALTHY,replay
2025-01-01T10:00:00,AWS-KOL-015,20.3,1016.0,64.0,False,,low,0.0,,15.38,1015.0,81.9,HEALTHY,replay
2025-01-01T11:00:00,AWS-KOL-015,21.9,1014.8,58.0,False,,low,0.0,,15.83,1015.09,80.27,HEALTHY,replay
2025-01-01T12:00:00,AWS-KOL-015,22.9,1013.5,55.0,False,,low,0.0,,16.33,1015.07,78.42,HEALTHY,replay
